screen_name,retweeted_user,content_type
PrettyBonesJML,Emma4Change,RT
mcAvoyxx,TheLBJSchool,RT
Moxi_Mimi,,Tweet
MohanTh80694870,NehaDasi5,RT
chicagogunclub,RealDrGina,RT
maovel70,nowthisnews,RT
RRod2231,TheRightMelissa,RT
whatintheWDW,AOC,RT
ajusmc85,EricTrump,RT
spartakus2000,VOANoticias,RT
JerryZorsch,FLOTUS,RT
k_9duke,SenTedCruz,RT
Jcpoison,heyitsCarolyn,RT
LarryNorrisJr,GOP,RT
SteveKhalar,heyitsCarolyn,RT
hirschA8720,CarpeDonktum,RT
YohJudy,BryanKemper,RT
liger57,land_terri,RT
concretemaker,jacobinmag,RT
BootercupTV,_SJPeace_,RT
djseavers,AllenWest,RT
pesa67,,Tweet
MBNI_,GOP,RT
reynoldscameron,,Tweet
Arturo_Sarukhan,,Tweet
MorOhmic,MuslimIQ,RT
LadyRoyMustang,GOP,RT
gopherfoot01,heyitsCarolyn,RT
ljs1479,WhiteHouseLeaks,RT
JasonJam1973,realDonaldTrump,RT
Roastar2,jnottah,RT
7lucesdeorion,USAenEspanol,RT
rebeccaanne3,John_KissMyBot,RT
newengland0329,Jim_Jordan,RT
LoriLivesHere,politicalposse1,RT
TJohn321mine,WordswithSteph,RT
TexasWood1448,Sundncefn,RT
DCLbeacher444,heyitsCarolyn,RT
SchadeTom,HLAurora63,RT
Tra_Shan,AOC,RT
suebu4peace,lsarsour,RT
AmmConservative,adjunctprofessr,RT
Jesus_starlight,CarpeDonktum,RT
Ball34Ferry,RealDrGina,RT
HarishK81373290,Kokomothegreat,RT
BarbaraLNewsome,yesthatCarlo,RT
Raff19970,amyklobuchar,RT
debcobra,ewarren,RT
LexAlexander,,Tweet
Caldervillage5,cameron_kasky,RT
coacheswife1,Jim_Jordan,RT
TerryEd18619119,FLOTUS,RT
commanderwhith,EricTrump,RT
drillanwr,johncardillo,RT
BQuarterman7,JaySekulow,RT
zamnnnnnnnnnnnn,,Tweet
lroy479,Matthewcogdeill,RT
RitaFelty1,realTylerZed,RT
Angelys3108,VOANoticias,RT
Me86793059,TimRunsHisMouth,RT
ouchinagirl,Tombx7M,RT
penismightier_,JeffreyGuterman,RT
DeansherryS,SpecNews1SoCal,RT
JessHurt2,heyitsCarolyn,RT
akeleven,,Tweet
ivanes3g,AdotGif,RT
coffeezens,spicykezzinnugg,RT
jptrackjp,RealJamesWoods,RT
JLangWood,LPJLeague,RT
kittygocha,VOANoticias,RT
TheRealJLZ,,Tweet
BabyD35694790,RepMattGaetz,RT
Kathlee94595215,FLOTUS,RT
bluntstylus,spicykezzinnugg,RT
KatherineMKarc1,SebGorka,RT
Rossputin,,Tweet
hoacwi,SaraCarterDC,RT
OhOzman,SenBlumenthal,RT
MBNI_,GOP,RT
MDavidMorris2,WhiteHouseLeaks,RT
DanCovfefe1,Tombx7M,RT
ariannamunger,KamalaHarris,RT
depbeth20,DeplorableDGold,RT
ashlandJohn,KamalaHarris,RT
Annette41000199,FLOTUS,RT
dogpoopelosi1,LadyRedWave,RT
7thdaughter1,TeamPelosi,RT
bellafea71,TeaPainUSA,RT
DorieOlds,trumps_all,RT
joannlbergeron1,,Tweet
RedNash2,,Tweet
Barbiemacs1,RoseDC11,RT
GregoS1119,TheJordanRachel,RT
mrmahmoudi44911,peymaneh123HeshmatAlavi,RT
cagney1991,MiaFarrow,RT
suebu4peace,IlhanMN,RT
myavatarkorra,amyklobuchar,RT
sofiegeorge,MillennialCon_,RT
weskusgogga,eakuhl,RT
1crazy_toaster,WhiteHouseLeaks,RT
Katde751,,Tweet
ScarletMagdalen,NewsHour,RT
MairzyMurter,TeaPainUSA,RT
hugosolis84,business,RT
Gern92092280,amyklobuchar,RT
Hann_Pow,KamalaHarris,RT
Rauldiaz0723,adjunctprofessr,RT
SGotti1982,RealJamesWoods,RT
DavenportConni,davidmweissman,RT
groddis,Franklin_Graham,RT
jabez1924,aijenpoo,RT
kb853,EDMAGA_,RT
nany_halaby,mikebwonder,RT
IrmaBel53130008,NikkiWeedy,RT
concretemaker,RoseAnnDeMoro,RT
nancytab27,VOANoticias,RT
aaroncwaldron,LogoTV,RT
josewestbro,Jim_Jordan,RT
vanitajoines,ChaseMit,RT
RosaRF,JonLionFineArt,RT
EdwinBond12,letters4trump45,RT
MumbullsMa,GOP,RT
JoshHellyer,pattonoswalt,RT
MirthDAL,NastyWomenofNPS,RT
Sam7ToHillary,GOP,RT
betseyross,RealJamesWoods,RT
markagallolv,heyitsCarolyn,RT
amezcua_richie,MichaelSkolnik,RT
CDDLiberty11,,Tweet
Kathlee94595215,realCalebLawson,RT
ashlandJohn,claycane,RT
LisaJadeClark1,tonyposnanski,RT
bmcintosh999,amyklobuchar,RT
1461TinyDays,,Tweet
juliercrenshaw,RealJamesWoods,RT
MakeWVWonderful,SenTedCruz,RT
lynn_averill,RealDrGina,RT
SprakerBarbara,SpecNews1SoCal,RT
Pratt_Lady,TODAYshow,RT
DavidWSangster,RealJamesWoods,RT
981Waterboy,RealJamesWoods,RT
paulamjohns,CarpeDonktum,RT
mayo4096,Ilhan,RT
cowmoo711,RealJamesWoods,RT
frame_2016,TimRunsHisMouth,RT
DeplorableMN,FrankLuntz,RT
mamastro81,Michelle4NM,RT
Arturo_Sarukhan,,Tweet
Idontknow2112,,Tweet
spzippy,TimRunsHisMouth,RT
EckleyToni,Jim_Jordan,RT
MaryRoseMaroney,pattonoswalt,RT
TahizBravo2014,VOANoticias,RT
aliwojo19,AllenWest,RT
GoddardEmploy,NASA,RT
TexasWood1448,heyitsCarolyn,RT
shaddow0007,MiaFarrow,RT
aqv21,RNRFlorida,RT
PK_lambert,VP,RT
JasonJam1973,Aikens_Josh,RT
MumbullsMa,GOP,RT
Pixievintage2,,Tweet
BFEF4651,Franklin_Graham,RT
MadMaxPatriot,charliekirk11,RT
MumbullsMa,GOP,RT
BabyD35694790,Millie__Weaver,RT
mterry8705,Franklin_Graham,RT
janice8386,Lrihendry,RT
AixzaAixza2,MSNBC,RT
Smart3Stacy,RoseDC11,RT
RoseDunlap15,J_TrumpIN,RT
aqv21,RNRFlorida,RT
wsnoey,SenTedCruz,RT
tntrace49,RealJamesWoods,RT
RomanDlugi,Staff_Commodore,RT
af_za39,USAdarFarsi,RT
PejutaTasunka,HLAurora63,RT
azfrancher,realTylerZed,RT
zuzeeko,,Tweet
johjhg,realDonaldTrump,RT
Catblack11x,realDonaldTrump,RT
pixie725,TeaPainUSA,RT
MumbullsMa,GOP,RT
AFSCMEFL,AFSCME,RT
Black51Cowboy,Jim_Jordan,RT
CathyNolley,AllenWest,RT
kboher,TeamPelosi,RT
thomaStanleyh,EricTrump,RT
cashruby11,tictoc,RT
SpaCare,RoseDC11,RT
OhioPatriot8,KaitMarieox,RT
jesus_navih,VOANoticias,RT
Jullouwe1,FLOTUS,RT
rjclaburn,JonLionFineArt,RT
AcourtJamea,NASA,RT
lcwiring,AllenWest,RT
FoxyMsMoxie,IlhanMN,RT
MumbullsMa,GOP,RT
elanfi,MSNBC,RT
rmunira_,mindfad,RT
OhioPatriot8,KaitMarieox,RT
Trumpmagic9,heyitsCarolyn,RT
k45cal,UrUnpaidPundit,RT
bertzbiz,amyklobuchar,RT
realfritzmartin,NASA,RT
nouglypantsuits,JaySekulow,RT
BabyD35694790,DavidWohl,RT
MumbullsMa,GOP,RT
cashruby11,nowthisnews,RT
PamelaStar23,,Tweet
roberts7714,KatrinaPierson,RT
faizahxselmila,AOC,RT
dougalpollux,,Tweet
MumbullsMa,GOP,RT
LinRoseResists,yoruguaenusa,RT
DetectiveDreggo,DanCrenshawTX,RT
Afpanda25,FLOTUS,RT
2christian,,Tweet
TXTrumpette89,Str8DonLemon,RT
jrrollin1,newtgingrich,RT
charlene_gowen,amyklobuchar,RT
OhioPatriot8,KaitMarieox,RT
realmtd,jameshohmann,RT
BBKing1969,HLAurora63,RT
DanielKBarfiel1,GOP,RT
EckleyToni,cain_nate,RT
MumbullsMa,GOP,RT
AzuraeExpance,Jetsta812,RT
josaudun,KamalaHarris,RT
Trumpster4Trump,V_actually,RT
MadMaxPatriot,heyitsCarolyn,RT
runforthehouse,GOP,RT
JTPauls,AllenWest,RT
cbeattie49,LadyRedWave,RT
newengland0329,EricTrump,RT
PlassSandy,HLAurora63,RT
reennaanana,Naa_Cheese,RT
oharveylacey,JonLionFineArt,RT
lalauraru777,SecretaryCarson,RT
MumbullsMa,GOP,RT
AmericaTruther,WhiteHouseLeaks,RT
DeplorableMN,RepMattGaetz,RT
SatinFern,amyklobuchar,RT
stl900,AllenWest,RT
censorawareness,adriennaUSA,RT
HarryForest_97,realDailyWire,RT
zombie19771,RealJamesWoods,RT
hiira_Rana,KamalaHarris,RT
MumbullsMa,GOP,RT
Princess__Mo,PattyMurray,RT
lalauraru777,SecretaryCarson,RT
JLangWood,thedailybeast,RT
AudrianaBassis,Emma4Change,RT
FromCalif,AnaCathrynE,RT
lrfosf,AllenWest,RT
speakupsal,traderjohnt1,RT
DStephenson2018,nytxnn,RT
MumbullsMa,GOP,RT
DrDinD,MichaelSkolnik,RT
blupony3,PattiaGarder,RT
DalcurtPatton,Franklin_Graham,RT
mchip50,UrUnpaidPundit,RT
QueBell4,RealCandaceO,RT
mackenziedonald,CarpeDonktum,RT
MartiniDude,,Tweet
JeySubbiah,AJEnglish,RT
Patriotism705,TeriGRight,RT
MumbullsMa,GOP,RT
DeplorableMN,RepMattGaetz,RT
Jfkg83143042,SaraCarterDC,RT
mybabyforever10,intheMatrixxx,RT
USAPatriotKAG,TimRunsHisMouth,RT
MumbullsMa,GOP,RT
AuntyCorruption,RealJamesWoods,RT
RonD20,DLoesch,RT
DrDinD,DrJenGunter,RT
Omoteni,realTylerZed,RT
DorisW,RealJamesWoods,RT
kathysgallery,ProgBlacksmith1,RT
JAllenAdams,RealJamesWoods,RT
kcevans56,land_terri,RT
ToneCapone42,RickOhioImBack,RT
chillinwilli,RealJamesWoods,RT
jojo_m_k_,s7785,RT
peepooh1,pattonoswalt,RT
MumbullsMa,GOP,RT
Lavndrblu,2runtherace,RT
lalauraru777,SecretaryCarson,RT
RonD20,DLoesch,RT
NYROYALKING,heyitsCarolyn,RT
kkneedler,heyitsCarolyn,RT
MadMaxPatriot,letters4trump45,RT
adwrn,JaySekulow,RT
HusseyMartin,amyklobuchar,RT
crazy_time_lady,mindfad,RT
AnnCarolPerry1,DLoesch,RT
LisaMoo65814620,RealDrGina,RT
OhioPatriot8,KaitMarieox,RT
pigggielou,1Romans58,RT
MumbullsMa,GOP,RT
oharveylacey,cameron_kasky,RT
mhk_mhk_0721,nowthisnews,RT
DezortMichelle,Jim_Jordan,RT
markmcdonald141,CarpeDonktum,RT
Laura78703,THR,RT
keithHenderson1,,Tweet
urwhatutweet3,RealJamesWoods,RT
LadyReverb,ActifyPress,RT
AzabachePride,business,RT
MumbullsMa,GOP,RT
Weriseupnow,aijenpoo,RT
ludy730,RealJamesWoods,RT
JMaccabbee,,Tweet
BhindiB,george_capen,RT
LeslieSawyer17,fatherhoops,RT
PatriotFitGear,TimRunsHisMouth,RT
iKNOW_Politics,ABC,RT
BabyD35694790,RealCandaceO,RT
DanCovfefe1,PsychoMetalHed,RT
MumbullsMa,GOP,RT
Cyndalb12,2runtherace,RT
AudrianaBassis,IlhanMN,RT
MikeHodge19,Franklin_Graham,RT
stealthrevolt,AOC,RT
DemocratUsmc,george_capen,RT
AHORRESISTENCIA,VOANoticias,RT
JohnnyGuido2,letters4trump45,RT
lgilliam58,SenMarkey,RT
bbnnugget,KamalaHarris,RT
PattyShaddox1,Jetsta812,RT
MumbullsMa,GOP,RT
bootyrescue,realTylerZed,RT
LLC3342,RealJamesWoods,RT
Kristian_FPM,,Tweet
OHDems,,Tweet
Vfigi1,GOP,RT
QuantumTransfer,heyitsCarolyn,RT
DavidWSangster,DaisyCousens,RT
vivienmiss,KTHopkins,RT
franip01,VanJones68,RT
pieceofsteele,missmayim,RT
MyNameIsMine9,,Tweet
jessieestey,Emma4Change,RT
MumbullsMa,GOP,RT
BhindiB,TeaPainUSA,RT
AlcazarGazette,TulsiGabbard,RT
tropicaldame,CarpeDonktum,RT
AlRobins2015,SenTedCruz,RT
elkneralfaro,heyadiana,RT
TippySmith2,voxdotcom,RT
PatriotFitGear,newtgingrich,RT
jlw8375309,RealJamesWoods,RT
WonkVJ,SecDef19,RT
TeedIsMe,letters4trump45,RT
agalardi,amyklobuchar,RT
aqv21,RNRFlorida,RT
MumbullsMa,GOP,RT
HeartlandChris,heyitsCarolyn,RT
MichaelHowardR2,KenidraRWoods_,RT
SCShout,DrMartyFox,RT
harley5858,JaySekulow,RT
GoldDingleberry,hirschA8720,RT
deb7519,TeaPainUSA,RT
MumbullsMa,GOP,RT
PaulKrupa2,SallyDeal4,RT
KatieGoliday,WilliamRBell1,RT
haley_kathywom,RealDrGina,RT
acom5sm,EricTrump,RT
ZoilaLiz1,thelionlogos,RT
RuckCohlchez,NYforSanders,RT
gailmggmg,Jim_Jordan,RT
daviddgeorge,,Tweet
hawgcaller,TeaPainUSA,RT
Tbone2170,heyitsCarolyn,RT
mat_schaetzel,DanCrenshawTX,RT
savedgirl316,CrazyCatRescuer,RT
kimmy_exe,SenSanders,RT
Smart3Stacy,joyreaper,RT
AudrianaBassis,mayawiley,RT
marthadowneast,Franklin_Graham,RT
omerhosney,tictoc,RT
plastic4ork,KTHopkins,RT
DStephenson2018,RealDrGina,RT
rickeybolin,votevets,RT
dx2grn,SenMarkey,RT
eri_mk66,GrrrGraphics,RT
bswerdon,GOP,RT
Direwestie,TeamPelosi,RT
old_ffaguy,HLAurora63,RT
danieldscouten1,EricTrump,RT
C7CorvetteZ06,little2daright,RT
LyonsMme,AllenWest,RT
Cntrygrl3578,ClifBar,RT
TaarnaTaarakian,CarpeDonktum,RT
sofiegeorge,Doodisgirl,RT
Yayo_Johannes,heyitsCarolyn,RT
AixzaAixza2,Jim_Jordan,RT
fuzymunky34,TimRunsHisMouth,RT
NCPatriot252,heyitsCarolyn,RT
MumbullsMa,GOP,RT
AngelLight2U,hirschA8720,RT
AlRobins2015,AllenWest,RT
KJBraci,SpecNews1SoCal,RT
PushbackcatsCa,WhiteHouseLeaks,RT
WmaletteWendye,AOC,RT
DudaPhillis,Ilhan,RT
BernieUpstateNY,_SemaHernandez_,RT
MiriamRoseMc,barmore27,RT
terresapeterson,heyitsCarolyn,RT
BhindiB,TalbertSwan,RT
MichaelLeuz,GabbyGiffords,RT
MikeZiegwied,DanCrenshawTX,RT
jtblogs,realTylerZed,RT
LynnLoera,intheMatrixxx,RT
disneybluecat,Marina_Sirtis,RT
mads2cents,,Tweet
azusacov,heyitsCarolyn,RT
GJorgeduardo,RealMAGASteve,RT
DeboraYates,newtgingrich,RT
AlcazarGazette,TulsiGabbard,RT
theacidsage,KamalaHarris,RT
MumbullsMa,GOP,RT
abrialogan,heyadiana,RT
shortestlawyer,,Tweet
BrinyMarlin,heyitsCarolyn,RT
MAGATRUMP2020,FLOTUS,RT
heald_oklahoma,philharris09,RT
RedDeLaRosa,JasonCalvi,RT
MumbullsMa,GOP,RT
CDDLiberty11,,Tweet
Tothiwim,Newsweek,RT
Donnam8470Donna,realTylerZed,RT
kittykatlady505,george_capen,RT
tommywhitby,TeaPainUSA,RT
karalarnold,RealDrGina,RT
wallyRomanoJr1,Lrihendry,RT
MumbullsMa,GOP,RT
blake_chambliss,jameshohmann,RT
PaulaJanL,mimimayes13,RT
LourdesCorriga1,KimStrassel,RT
RNinMI,DanCrenshawTX,RT
JoieQ101,DeplorableDGold,RT
gabo1806,VOANoticias,RT
AlcazarGazette,TulsiGabbard,RT
31trap,mikebwonder,RT
rebcar50,TallahForTrump,RT
LoriJac47135906,EricTrump,RT
ngunn7,Redpainter1,RT
MumbullsMa,GOP,RT
JasonJam1973,kimusastrong,RT
DorieOlds,GOP,RT
monagasdespiert,VOANoticias,RT
sbacktime2unite,BardsOfWar,RT
floyd_standifer,WhiteHouseLeaks,RT
hawgcaller,TeamPelosi,RT
tlmlarsen,jameshohmann,RT
bethj47,newtgingrich,RT
chris_deal24,GOP,RT
StephenSpeaksUp,Jetsta812,RT
MikeWPalmer,,Tweet
MumbullsMa,GOP,RT
FreeThi56993890,ChristineRhyner,RT
TeresanMS,DrMartyFox,RT
Ken825Rogers,GOP,RT
AliceRountry,JaySekulow,RT
otqvv,Jim_Jordan,RT
pusser_rh,RealJamesWoods,RT
RitaScrivner,Lrihendry,RT
m0rksweden,Michelle4NM,RT
MumbullsMa,GOP,RT
spunkygaga,SallyDeal4,RT
billybong79,krassenstein,RT
helloimkellz,payourinterns,RT
MARIAYACQUELIN1,VOANoticias,RT
Ken825Rogers,JaySekulow,RT
TheQueens2018,SaysHummingbird,RT
MumbullsMa,GOP,RT
larryfountain,JaySekulow,RT
DominiqueDelon1,TamaraLeigh_llc,RT
hirschA8720,wonderworld2016,RT
TexasNanaTam,SenTedCruz,RT
BHassell8,,Tweet
thelionlogos,,Tweet
43SBdotcom,KamalaHarris,RT
ObtusePollman,NYforSanders,RT
MumbullsMa,GOP,RT
Melanch10844904,WhiteHouseLeaks,RT
kestrelflight02,tictoc,RT
AlcazarGazette,TulsiGabbard,RT
Ohio_Buckeye_US,letters4trump45,RT
logicalmel,RightWingLawMan,RT
Paul1958John,heyitsCarolyn,RT
waldograce,TeaPainUSA,RT
AixzaAixza2,Pinella_F,RT
Hemiheadx,mikebwonder,RT
Tim_Facts,realTylerZed,RT
LajeanThomas,SaintJrich,RT
GwyddionZ,SenBlumenthal,RT
Splatterman36,amyklobuchar,RT
cotey_mary,SpecNews1SoCal,RT
Nostrom64501863,KatiePavlich,RT
nammy_2016,SIIA_US,RT
miss_bushido,KamalaHarris,RT
bluensx,ClintEastwoodLA,RT
sweepsgal1961,,Tweet
JimmyEd5,,Tweet
GenevaPhoenix,newtgingrich,RT
GenevaPhoenix,RealJamesWoods,RT
MumbullsMa,GOP,RT
chillinwilli,RealCandaceO,RT
speakupsal,stacy_redvirgo,RT
InfoWarrior2018,RealJamesWoods,RT
bobbkurinka,kharyp,RT
wachinunow,RealJamesWoods,RT
Sweety_66_,realTylerZed,RT
Lisamuse,yesthatCarlo,RT
RantingRecluse,eugenegu,RT
vigilante_tina,BryanDawsonUSA,RT
davidowen1333,Lrihendry,RT
Dr_Chad_Tew,SenMarkey,RT
RobertLeeMilam1,AllenWest,RT
PilledDem,rosedixontx,RT
AdamoN4,Jim_Jordan,RT
Cmr5Russell,GOP,RT
rhettaboyd,Franklin_Graham,RT
Charmgurl,UNITEDWEDREAM,RT
James06708331,TamaraLeigh_llc,RT
NewsNowBaytown,,Tweet
latinbuttrfly,realTylerZed,RT
AppSame,SenTedCruz,RT
TeslaM3Hunter,TeamPelosi,RT
LindaPi98833415,GOP,RT
JLTopaz401,TeaPainUSA,RT
peaceluvjudy,dbongino,RT
harley5858,McAllisterDen,RT
sunilda99450033,NehaDasi5,RT
agapaoflower,ScottPresler,RT
saddletrap,HLAurora63,RT
IanSykes13,ARmastrangelo,RT
GAB_bobofseattl,HKecia,RT
Estelle92002,ProChoiceCaucus,RT
grossgaryj,mikebwonder,RT
CheetahPizzas,,Tweet
soakedNfaygo,Need2Impeach,RT
srpaugh,charliekirk11,RT
MeInMichigan,TeamPelosi,RT
catchit16,SenBlumenthal,RT
kristafrances,davidmweissman,RT
gabrieldunn,ProgBlacksmith1,RT
FreeAmerica123,Jetsta812,RT
ConcordC,ChaseHagaman,RT
Hoinholly,amyklobuchar,RT
Ross26Daro,cain_nate,RT
GarrityPeter,ewarren,RT
JZmirak,Franklin_Graham,RT
youlosenordys,PsychoMetalHed,RT
RutiRegan,RHAVote,RT
LLadykat,george_capen,RT
billybong79,danbob59,RT
Worldspeechday,,Tweet
montestrickla10,LouDobbs,RT
Aungiexyz,RickOhioImBack,RT
agapaoflower,Ohio_Buckeye_US,RT
TheQueens2018,TrinityResists,RT
MegginsonR,realDonaldTrump,RT
tedhilland,votevets,RT
AshleyJordan235,,Tweet
hutch_jacki,,Tweet
Aungiexyz,DeannaLorraine7,RT
HappsHealthHome,,Tweet
GluttenP,SpecNews1SoCal,RT
scornish1978,KamalaHarris,RT
Jennife08379969,Franklin_Graham,RT
MumbullsMa,GOP,RT
tcurranmd,amyklobuchar,RT
LovetoflyTom,CollinRugg,RT
dogsrockatx,Jetsta812,RT
harley5858,Jim_Jordan,RT
Neverdemagain2,GrrrGraphics,RT
rltinney,EricTrump,RT
bsonder,jameshohmann,RT
prada214631,MagaAngeles,RT
wiseoldsnail,SpecNews1SoCal,RT
richdiet_mel,1Romans58,RT
jammy33,charliekirk11,RT
TwinkyGorilla,RVAwonk,RT
billybong79,nowthisnews,RT
curvedcontoured,IlhanMN,RT
hg9703,KAG4All,RT
MumbullsMa,GOP,RT
Peace4all17,DrJenGunter,RT
KevBoat44,WhiteHouseLeaks,RT
